de.fr,1,2,3,4,5,6,7,8,9,10,11,12
1,0.38074980525429486,0.0,0.19611613513818402,0.0,0.0,0.11322770341445959,0.0,0.0,0.11322770341445959,0.0,0.28128433856309726,0.0
2,0.1386750490563073,0.0,0.12499999999999997,0.0,0.0,0.14433756729740646,0.0,0.0,0.14433756729740646,0.12700012700019048,0.0,0.07905694150420949
3,0.09805806756909202,0.0,0.17677669529663687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.253546276418555,0.0
4,0.08770580193070293,0.0,0.31622776601683794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999999999999996
5,0.11766968108291041,0.0,0.07071067811865475,0.05,0.0,0.08164965809277261,0.0,0.0,0.08164965809277261,0.07184212081070995,0.06761234037828133,0.0
6,0.1254363015010636,0.0,0.3768891807222045,0.0,0.0,0.0,0.0,0.0,0.0,0.03829197905337418,0.07207499701564471,0.38138503569823684
7,0.056613851707229795,0.0,0.5103103630798287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14638501094227999,0.45184805705753195
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.09805806756909202,0.0,0.0,0.125,0.12126781251816648,0.0,0.0,0.0,0.0,0.08980265101338744,0.0,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08451542547285164
12,0.08770580193070293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07559289460184544,0.0
13,0.11322770341445959,0.0,0.0,0.14433756729740646,0.0700140042014005,0.0,0.0,0.0,0.0,0.05184758473652126,0.0,0.0
14,0.07412493166611012,0.0,0.0,0.0944911182523068,0.18333969940564224,0.0,0.0,0.0,0.0,0.06788442333021305,0.0,0.0
15,0.06537204504606135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17960530202677488,0.0,0.0
16,0.07412493166611012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06388765649999399,0.08451542547285164
17,0.0,0.0,0.0,0.2886751345948129,0.140028008402801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.1307440900921227,0.0,0.0,0.0,0.08084520834544433,0.13608276348795434,0.0,0.0,0.13608276348795434,0.0,0.0563436169819011,0.0
21,0.06537204504606135,0.0,0.0,0.16666666666666666,0.242535625036333,0.0,0.0,0.0,0.0,0.05986843400892496,0.0,0.0
22,0.07412493166611012,0.0,0.0,0.0944911182523068,0.09166984970282112,0.1543033499620919,0.0,0.0,0.1543033499620919,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.07669649888473704,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.08006407690254358,0.0,0.0,0.10206207261596577,0.09901475429766744,0.0,0.0,0.0,0.0,0.07332355751067665,0.0,0.0
27,0.0,0.0,0.0,0.0,0.09901475429766744,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,0.0,0.05423261445466404,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.1336306209562122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.08770580193070293,0.0,0.0,0.11180339887498948,0.10846522890932808,0.0,0.0,0.0,0.0,0.08032193289024987,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.07412493166611012,0.0,0.0,0.0944911182523068,0.09166984970282112,0.0,0.0,0.0,0.0,0.1357688466604261,0.0,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.05063696835418333,0.0,0.0,0.12909944487358055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0,0.0,0.26726124191242434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16903085094570328
37,0.0,0.0,0.09128709291752767,0.0,0.0,0.21081851067789195,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.062017367294604234,0.0,0.0,0.07905694150420949,0.15339299776947407,0.0,0.0,0.0,0.0,0.05679618342470647,0.0,0.07071067811865474
40,0.05913123959890826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.09901475429766744,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0,0.0,0.15811388300841897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0,0.0,0.12499999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04637388957601682,0.0,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0,0.16666666666666669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.062017367294604234,0.0,0.0,0.0,0.07669649888473704,0.12909944487358058,0.0,0.0,0.12909944487358058,0.05679618342470647,0.0,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09600307214746386,0.0,0.0
50,0.09513029883089882,0.0,0.08574929257125441,0.0,0.0,0.09901475429766744,0.0,0.0,0.09901475429766744,0.04356068418690321,0.0,0.05423261445466404
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.08770580193070293,0.0,0.0,0.11180339887498948,0.0,0.18257418583505536,0.0,0.0,0.18257418583505536,0.08032193289024987,0.0,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0,0.0,0.0,0.0,0.0,0.1543033499620919,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06350006350009524,0.0,0.0
57,0.1307440900921227,0.0,0.1178511301977579,0.0,0.0,0.0,0.0,0.0,0.0,0.05986843400892496,0.1126872339638022,0.0
58,0.0,0.0,0.2357022603955158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29814239699997197
59,0.04902903378454601,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.08980265101338744,0.042257712736425826,0.05590169943749474
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07332355751067665,0.0,0.0
61,0.0,0.0,0.0,0.0,0.140028008402801,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.11322770341445959,0.0,0.0,0.14433756729740646,0.140028008402801,0.0,0.0,0.0,0.0,0.25923792368260634,0.0,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04800153607373193,0.0,0.0
64,0.04902903378454601,0.0,0.0,0.0625,0.06063390625908324,0.0,0.0,0.0,0.0,0.08980265101338744,0.0,0.0
65,0.08006407690254358,0.0,0.0,0.10206207261596577,0.09901475429766744,0.0,0.0,0.0,0.0,0.07332355751067665,0.0,0.0
66,0.07412493166611012,0.0,0.0,0.0944911182523068,0.09166984970282112,0.0,0.0,0.0,0.0,0.1357688466604261,0.0,0.0
67,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0,0.0,0.15811388300841897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05773502691896257
70,0.0,0.0,0.09805806756909201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0,0.0,0.14433756729740646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0,0.0,0.13363062095621217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08451542547285164
74,0.06537204504606135,0.0,0.0,0.08333333333333333,0.08084520834544433,0.13608276348795434,0.0,0.0,0.0,0.05986843400892496,0.0,0.0
75,0.06933752452815364,0.0,0.0,0.08838834764831843,0.08574929257125441,0.0,0.0,0.0,0.0,0.06350006350009524,0.0,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.052414241836095915,0.0,0.0,0.0668153104781061,0.12964074471043288,0.0,0.0,0.0,0.0,0.04800153607373193,0.0,0.0
